;title;job_link;days;price;average_bid;bid;payment_verified;description;job_tag
159;Automation Script Developer for BLS Spain Visa Appointment System (Morocco Website);/projects/javascript/automation-script-developer-for-bls;4 days left;$430Avg Bid;True;236 bids;True;"I am looking for an experienced web automation developer to create a reliablescript(preferably in JavaScript with Tampermonkey/Violentmonkey orPythonwith Playwright/Puppeteer) that automates and simplifies the BLS Spain Visa Morocco appointment process.

The goal is to auto-fill the form, auto-refresh the page, and instantly detect available appointment slots.
Once a slot is detected, thescriptshould alert the user with a sound + notification, and optionally copy the payment or confirmation link.

 Main Requirements:

Automatically fill the applicant’s details (name, passport, date of birth, etc.)

Auto-refresh the appointment page every X seconds

Detect available dates (available_dates variable or active calendar slots)

Play an alert sound and show a des...";['Google Chrome', 'Java Spring', 'JavaScript', 'PHP', 'Python', 'Script Install', 'Web Scraping']
160;Expert Snowflake Developer Needed, it's not a project, I am looking for job support for a month;/projects/snowflake/expert-snowflake-developer-needed-39907027;4 days left;$269Avg Bid;True;50 bids;False;"I need an expert Snowflake developer. 

Key tasks include:
- Data warehousing
- ETL development
- Data migration

Ideal Skills and Experience:
- Advanced Snowflake experience
- Proficiency in SQL,Python, or Tableau
- Strong data handling and processing expertise

Please provide relevant experience in your bids.";['Big Data Sales', 'Data Warehousing', 'ETL', 'Hadoop', 'PostgreSQL', 'Python', 'Snowflake', 'SQL']
161;Build TAPP CLUB - Mobile SaaS App;/projects/flutter/build-tapp-club-mobile-saas;4 days left;$566Avg Bid;True;342 bids;True;"...payment integration
Deployment (VPS or AWS)
Documentation + API reference

ESTIMATED TIMELINE
Phase 1 (3 months):
App MVP + backend + affiliate system + web profiles + admin panel basic

Phase 2 (2 months):
Wallet integration + NFC + analytics + notifications

Phase 3 (3 months):
AI assistant, white-labeling, CRM sync, social feed
 WHAT WE’RE LOOKING FOR
Proven experience in Flutter + backend (Python/Go/Node ok)
Can handle Wallet card generation and Stripe integration
Familiar with affiliate/referral logic
Clean architecture and API documentation
Fluent communication and timeline discipline

 WHAT SUCCESS LOOKS LIKE

Two profiles per user
Public web links load instantly
Wallet cards generate and sync seamlessly
Affiliate payouts function cleanly
Admin dashboard gives full c...";['Affiliate Marketing', 'API Development', 'Backend Development', 'FastAPI', 'Figma', 'Flutter', 'Mobile App Development', 'Mobile Development', 'Stripe', 'Web Development']
162;Urgent Fix Product Carousel Bug;/projects/api/urgent-fix-product-carousel-bug;4 days left;$21Avg Bid;True;123 bids;False;"...microscopic size instead of the dimensions shown in our in-app preview.

The entire codebase lives in a private GitHub repo and was originally assembled on Replit; I’m not sure which front-end framework was used, so you’ll need to investigate.  

Your brief, same-day mission:  
• Trace and pinpoint the CSS, JavaScript, or HTML rule that is forcing the carousel to shrink.  
• Correct the styling orscriptso the carousel appears at its proper size across modern browsers.  
• Commit clean, commented fixes back to GitHub and provide a quick live link or screencast proving the result. 

This is a single, targeted bug-fix. No new features or redesigns—just get the carousel displaying correctly. I need the solution within the next 6 hours, so please bid...";['API', 'CSS', 'Frontend Development', 'Full Stack Development', 'Google Chrome', 'HTML', 'JavaScript', 'Web Development']
163;Google Sheets Custom Function Development;/projects/google-sheets/google-sheets-custom-function;4 days left;$485Avg Bid;True;316 bids;True;"I’m looking for someone who can extend Google Sheets beyond its native capabilities by writing custom formulas and functions through AppsScript. The core of the job is to take the logic I’ll supply, translate it into clean, well-documented JavaScript, and wire it seamlessly into a working spreadsheet. If a lightweight HTML sidebar or dialog is the best way to surface settings or results, feel free to include it—just keep the interface simple and responsive.

What I need from you:  
• Robust, reusable AppsScriptcode that installs as one or more custom functions.  
• A copy of the spreadsheet (or a blank template) with thescriptalready bound and demonstrably working.  
• Brief inline comments plus a short read-me so I can maintain or...";['API Development', 'CSS', 'Frontend Development', 'Google Sheets', 'HTML', 'HTML5', 'JavaScript', 'Web Development']
164;UGC Podcast creator;/projects/podcast/ugc-podcast-creator;4 days left;$85Avg Bid;True;20 bids;False;"Hello,
We need some male UGC podcast creator, around 40 years old:
1 English speaker with Australian accent 
One with British accent
A Spanish speaker with european accent
An italien 
An a French 

To create a content around 1:30 minutes with a pre donescript.";['Audio Engineering', 'Audio Production', 'Content Creation', 'Podcasting', 'Voice Talent']
165;Cloud-Based AI Receptionist System for Medical Office;/projects/asterisk-pbx/cloud-based-receptionist-system-for;4 days left;$429Avg Bid;True;111 bids;False;"I am seeking a developer to create a cloud-based AI receptionist system for my medical offi...on open-source technologies to minimize ongoing costs, self-hosted on a VPS, and GDPR-compliant. Key features include speech-to-text transcription, text-to-speech responses, email integration, and compatibility with my existing phone line via SIP trunk or FXO gateway. The ideal freelancer should have experience with Asterisk/FreePBX/VoIP systems, speech recognition (Vosk), TTS systems (Piper),Pythonscripting, and AI-assisted telephony.

Deliverables:
- Fully functional inbound/outbound call system with web interface.
- Configured STT, TTS, and AI modules (Greek language).
- Email notification automation.
- Cloud VPS setup with documentation.
- One live test call confirming end-to-end func...";['Asterisk PBX', 'Linux', 'PHP', 'Software Architecture', 'VoIP']
166;Web Inventory & HRM System;/projects/web-development/web-inventory-hrm-system;4 days left;$537Avg Bid;True;281 bids;True;"I need a single web-based application that covers two areas of my business:

Inventory Management
• Real-time...responsive interface accessible from desktop and mobile browsers.  
• Secure login, password reset, and audit logging.  
• Well-structured database schema ready for future modules such as attendance tracking.  
• Commented source code and a brief setup guide so I can deploy it on a standard LAMP or similar stack.  

Deliverables
1. Functional web application covering the features above.  
2. SQLscript(or migrations) to create the required tables.  
3. Admin credentials for initial login.  
4. Short user manual (PDF or Markdown).  

Please use a modern framework you are comfortable with—Laravel, Django, Node/Express, or similar—so long as i...";['Database Management', 'Database Programming', 'JavaScript', 'Laravel', 'MySQL', 'Oracle', 'PHP', 'Web Development']
167;AI-Powered Travel Booking Engine;/projects/api-developmet/powered-travel-booking-engine;4 days left;$288Avg Bid;True;65 bids;False;"...availability changes, clearly flagging savings or fare increases.  
• Clean, responsive interface that can be embedded in both travel websites and mobile-app environments (web first is fine, with mobile-ready API endpoints).  
• Admin dashboard or config file where providers, markup rules, and AI weighting factors can be adjusted without redeploying code.  

I’m open to the stack, but something mainstream—Pythonwith FastAPI, Node.js, or a similar framework—will keep future maintenance simple. Please plan for standard third-party travel APIs (e.g., Sabre, Amadeus, or public aggregators) so we can swap data sources later if needed.

Deliver the codebase, brief setup instructions, and a short video or screenshare walkthrough that proves end-to-end bookin...";['API Development', 'Data Science', 'FastAPI', 'Graphic Design', 'HTML', 'Node.js', 'PHP', 'Python', 'Web Development', 'Website Design']
168;AI Robo System Prototype;/projects/python/robo-system-prototype;4 days left;$221Avg Bid;True;155 bids;False;"...maximize taxi ROI. Test in both:

Deterministic (no traffic)

Probabilistic (with traffic) environments

Run at least 3 trials and analyze results.

3b: Write a brief evaluation of the system’s commercial viability and identify areas needing real-world testing.

3c (Optional): Enhance _costFare to minimize fare cancellations using probabilistic reasoning.

 Technical Stack & Constraints
Language:Python(presumably, based on skeleton code)

Libraries: Only numpy and pygame allowed. No pre-built AI libraries (e.g., scikit-learn, TensorFlow, GPT-generated code).

Environment: Grid-based world with roads, traffic, intersections, and dynamic fares.

Agents: Taxis and a central dispatcher with bidding and allocation logic.

 Deliverables
Fully documented and functional sourc...";['Android', 'Documentation', 'Engineering', 'Git', 'Java', 'Python', 'Simulation', 'Software Architecture']
